n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
93,0.022307507795634476,0.09868668532471934,0.17089894899790004,0.23966792321948358,0.30594199137062145
94,0.022547373470856353,0.09918538835925288,0.17169563801420565,0.2408049179839049,0.30733658117961715
95,0.02278723914607823,0.09968222489609163,0.17248318671532106,0.24192800851140372,0.308690904281066
96,0.023027104821300107,0.10017454265001521,0.17325800924696502,0.24302694764536442,0.31003062674757115
97,0.023266970496521985,0.10066475364094203,0.17403168493034424,0.24408034539191498,0.31136472594302217
98,0.023506836171743862,0.10114967445293485,0.17479836692722361,0.24513299932085506,0.3126885439926274
99,0.02374670184696574,0.10163080555469974,0.17556296420617154,0.24616561639646334,0.31400560948019424
100,0.023986567522187616,0.10211144576816442,0.17632189894802408,0.24719398830477662,0.31532187738817774
101,0.024226433197409494,0.10259117329666662,0.1770796779441302,0.24821146188420226,0.3166343279617772
102,0.02446629887263137,0.10306058936501476,0.1778226824610298,0.2492273078200883,0.31794306006989964
103,0.024706164547853248,0.1035253730206733,0.17855957486039414,0.2502424548185128,0.3192422918948909
104,0.024946030223075125,0.10398845941019165,0.17929538816807788,0.25125655330567204,0.320536636122814
105,0.025185895898297003,0.10445115740162512,0.18003031643020023,0.25226217242531807,0.32182806638925504
106,0.02542576157351888,0.10491251931948979,0.18076513142793013,0.25326346770844244,0.32311746998994134
107,0.025665627248740757,0.10537301739898432,0.18149686243688018,0.2542615548763948,0.32437899560543815
108,0.025905492923962634,0.10583165502718886,0.18221326982916672,0.25524762151176045,0.3256376761695807
109,0.02614535859918451,0.10628987873038714,0.18292642796953143,0.25621571672336024,0.3268765149267739
110,0.02638522427440639,0.10674755502444047,0.18363077885304144,0.25718299987222465,0.328098035231285
111,0.026625089949628266,0.1072033662389441,0.1843239918241801,0.2581478563932276,0.32931597636366333
112,0.026864955624850143,0.1076566209368943,0.18500356579630106,0.2590945390694481,0.3305319078888793
113,0.02710482130007202,0.10810815889343234,0.18567695717641164,0.26004037297543303,0.33173979992467667
114,0.027344686975293898,0.10855780379432206,0.18634645325367857,0.26097389746088445,0.33294663685552556
115,0.027584552650515775,0.10900474961768715,0.18701450985050466,0.26190629084225614,0.33415276364824803
116,0.027824418325737652,0.1094505624848223,0.18768187925586755,0.2628350363914912,0.3353557813501539
117,0.02806428400095953,0.10989495975433193,0.18834577737964975,0.2637625666633321,0.33653586141668357
118,0.028304149676181407,0.11033694970220158,0.18900846081212175,0.26468329392535417,0.33770408210664365
119,0.028544015351403284,0.11077774040718749,0.18966332622412554,0.2655871278085029,0.3388556545848535
120,0.02878388102662516,0.1112143302365836,0.19031065303020342,0.26648197007075686,0.3400064554379302
121,0.02902374670184704,0.11164988830059473,0.19095636628952348,0.26737490413467113,0.34115170807065576
122,0.029263612377068916,0.11208538421312139,0.1916005506568304,0.2682672304175101,0.34229666477322895
123,0.029503478052290793,0.11252010544452781,0.1922422152671581,0.26914859937200053,0.34343866631753117
124,0.02974334372751267,0.1129537739164154,0.19288178128587036,0.2700298974549804,0.34456316360637784
125,0.029983209402734547,0.11338251897527472,0.19351959220013773,0.2708794863327545,0.3456812125705476
126,0.030223075077956425,0.11381106227689634,0.1941524447064678,0.27172804226222663,0.34679449434873877
127,0.030462940753178302,0.11423765341106197,0.1947851025952805,0.272573051077377,0.3479031807802419
128,0.03070280642840018,0.114663970760907,0.19541502883984005,0.273416477276142,0.3490090301212756
129,0.030942672103622056,0.11508983012405459,0.19604216610367559,0.27425023049313,0.35010209315139795
130,0.031182537778843934,0.11551523724485582,0.19666218716167222,0.27508373462306657,0.3511822120201971
131,0.03142240345406581,0.11594061154923634,0.19727273124960118,0.27591551381350676,0.35225915523962037
132,0.031662269129287685,0.11636395748861637,0.19788244546055658,0.2767443974655842,0.35333429762086954
133,0.03190213480450956,0.11678710697896381,0.1984918143221755,0.27757301742590673,0.35440326992708987
134,0.03214200047973144,0.11720926509314425,0.19910101706590388,0.2784000622963013,0.35547149021343694
135,0.032381866154953316,0.11763073365668732,0.19970907880972874,0.2792270675048395,0.35653799807430836
136,0.032621731830175194,0.11805218738678595,0.20031587400078268,0.2800465951499958,0.35757385661686186
137,0.03286159750539707,0.11847280556284476,0.20092233605235255,0.2808639634148916,0.3586071725046625
138,0.03310146318061895,0.11889201145605381,0.2015285346991437,0.28167856688587267,0.3596370311937783
139,0.033341328855840825,0.11931049692436187,0.20213422040361062,0.2824733055130355,0.3606656679302627
140,0.0335811945310627,0.11972828384359242,0.20273776092685422,0.28325851019134435,0.3616902121338715
141,0.03382106020628458,0.12014473738486835,0.20333968256578258,0.28404049379722696,0.3627042857592244
142,0.03406092588150646,0.12056104544793877,0.20394075061985842,0.2848220657239421,0.36371184321090366
143,0.034300791556728334,0.12097299877096519,0.20453487266805612,0.2856024258974106,0.36470919151425624
144,0.03454065723195021,0.12138489951873101,0.20512895054174118,0.2863822742430845,0.36570386110221054
145,0.03478052290717209,0.12179350325485687,0.20571314045318165,0.2871617889455117,0.36669400700857796
146,0.035020388582393966,0.12220196022196055,0.20629624540147282,0.2879368265731445,0.3676821303856413
147,0.03526025425761584,0.1226099482213831,0.20687918818698678,0.28870793256833144,0.36866330156717775
148,0.03550011993283772,0.12301698668776448,0.20745712837603783,0.28947604376895225,0.3696391538795639
149,0.0357399856080596,0.12342335713552254,0.2080299815804452,0.29024360484742423,0.37060897885785576
150,0.035979851283281475,0.12382841057404041,0.20860270814780088,0.29099986806204575,0.3715599055168709
151,0.03621971695850335,0.12423219560673274,0.20917411548049408,0.2917494825362744,0.372502897212051
152,0.03645958263372523,0.12463583078155349,0.2097438746658761,0.29249812714629,0.3734455157048147
153,0.03669944830894711,0.1250386106564938,0.21030925997224212,0.29324286877329514,0.37438803710422636
154,0.036939313984168984,0.12543852062626826,0.2108737640743764,0.29398343329886223,0.375326692644252
155,0.03717917965939086,0.12583792617513953,0.2114373823046332,0.294715955993241,0.37626303653719334
156,0.03741904533461274,0.12623692999902622,0.21199681637029877,0.2954467594714341,0.3771941380765738
157,0.037658911009834616,0.12663535658335817,0.21255407519169608,0.2961746856955205,0.37812228816472365
158,0.03789877668505649,0.1270327617415693,0.21311064382873626,0.2968974382863052,0.3790476598866311
159,0.03813864236027837,0.12742981601726153,0.21366618468562074,0.2976173201382411,0.3799721704230992
160,0.03837850803550025,0.12782669781860617,0.21421792890289912,0.2983337791603026,0.3808962143063899
161,0.038618373710722124,0.12822268476490126,0.2147651423797869,0.29904732159100067,0.3818149797596302
162,0.038858239385944,0.12861848396906356,0.21530890969470057,0.2997568618265828,0.3827289143111803
163,0.03909810506116588,0.12901364845312424,0.2158517911458991,0.30046125995670125,0.38364196160483693
164,0.039337970736387756,0.12940859313423755,0.21639342970371117,0.3011631665872086,0.3845526391519471
165,0.03957783641160963,0.12980353487435942,0.21693433027252507,0.3018627606440766,0.38546260397822774
166,0.03981770208683151,0.13019811952594695,0.21747383934826486,0.30256160241980795,0.3863620678570021
167,0.04005756776205339,0.1305925806526283,0.21801217572871964,0.3032587279502345,0.38725902350528996
168,0.040297433437275265,0.1309845773832293,0.21855036909103165,0.30395327226162366,0.38815013325858205
169,0.04053729911249714,0.131376067548967,0.2190869844559068,0.3046471252395598,0.38903143374410243
170,0.04077716478771902,0.13176753547892195,0.2196225635922341,0.30533816295643834,0.38990583671174145
171,0.0410170304629409,0.1321579892301921,0.22015780608957952,0.3060262359997034,0.3907662899498202
172,0.041256896138162774,0.1325480920332221,0.2206899149155018,0.3067138962804877,0.39161769010444686
173,0.04149676181338465,0.13293805802332712,0.2212214144472634,0.3074013102302767,0.3924675951327775
174,0.04173662748860653,0.13332762690402022,0.22175202643301606,0.3080866773087167,0.3933160272486433
175,0.041976493163828406,0.13371712369071673,0.22228202651423404,0.3087693286213387,0.3941601234924948
176,0.04221635883905028,0.1341061774859629,0.2228116895098566,0.3094502438900623,0.39500149117506184
177,0.04245622451427216,0.1344949425236055,0.22334113489735852,0.31012535050680096,0.3958425584430588
178,0.04269609018949404,0.13488351663696788,0.22386832610408844,0.3107980617242934,0.39668353166223014
179,0.042935955864715915,0.1352706748360911,0.224394756208056,0.3114676589174274,0.39752075223062655
180,0.04317582153993779,0.13565723712614622,0.22491968516285998,0.31213193868876626,0.398356890678931
181,0.04341568721515967,0.13604303105630663,0.22544384621804386,0.31279592627373437,0.3991919085695103
182,0.043655552890381547,0.13642813911879464,0.2259671515867648,0.3134579091710189,0.40002101377972105
183,0.043895418565603424,0.13681199756243834,0.22648849637080337,0.31411647041645563,0.4008439617142861
184,0.0441352842408253,0.1371956328457435,0.22700775187811156,0.31477097200688464,0.4016662844064731
185,0.04437514991604718,0.1375768619557248,0.22752680813843099,0.31542466813973263,0.4024781655519042
186,0.044615015591269055,0.13795625344688367,0.2280452012742396,0.3160761989836038,0.40328546967545176
187,0.04485488126649093,0.1383353621980336,0.22856336472057165,0.31672628319684853,0.4040920557811763
188,0.04509474694171281,0.1387110087332067,0.22908132381261667,0.3173750946824109,0.40489774737166356
189,0.04533461261693469,0.1390862078358028,0.2295987139002853,0.3180225108187442,0.40570272321418277
190,0.045574478292156564,0.139461231962003,0.23011530258729665,0.3186684121133808,0.4065054079720999
191,0.04581434396737844,0.13983520407443828,0.23063180661486465,0.3193124124880613,0.40730763493003236
192,0.04605420964260032,0.14020887829485557,0.23114787122378505,0.31995599575912553,0.408104128899349
193,0.046294075317822196,0.14058168792905373,0.23166156882511277,0.320599271546696,0.4088919637068267
194,0.04653394099304407,0.140954352758272,0.23217469345752906,0.3212422179974858,0.40967815899581983
195,0.04677380666826595,0.1413266588441399,0.23268401032606795,0.32188509968057744,0.41046356358786207
196,0.04701367234348783,0.1416987615017818,0.23319325771073637,0.32252563053424327,0.41124043858320325
197,0.047253538018709705,0.14206972560157902,0.23370136659171523,0.3231656838882148,0.412016993411123
198,0.04749340369393158,0.14244033832123226,0.23420769225707813,0.3238050549462785,0.41279350690605104
199,0.04773326936915346,0.14281091973162566,0.23471356581718522,0.324443402854248,0.4135662736442121
200,0.04797313504437534,0.1431814375922776,0.2352189724077866,0.32508144486803386,0.41433439265555605
201,0.048213000719597214,0.1435502940380863,0.23572396259058323,0.3257165343018091,0.4151021668001253
202,0.04845286639481909,0.1439180825719784,0.23622841822164742,0.3263498969119206,0.41586779204820207
203,0.04869273207004097,0.1442858253994555,0.23673189403614542,0.3269811573054636,0.4166308582392216
204,0.048932597745262846,0.14465347213803204,0.23723516428566765,0.3276097756460161,0.4173875385456791
205,0.04917246342048472,0.14502107267851222,0.2377373014154042,0.3282380614993345,0.41814308079715085
206,0.0494123290957066,0.14538840397324454,0.23823748484087942,0.3288659436088927,0.41889712853681427
207,0.04965219477092848,0.1457543961011225,0.23873721099779624,0.329493574440586,0.41964738716427374
208,0.049892060446150355,0.1461203294057435,0.2392352514344997,0.33012045500275566,0.4203953822263653
209,0.05013192612137223,0.14648556473680158,0.23973213848129088,0.33073768420784594,0.42114331678590444
210,0.05037179179659411,0.14685026633616013,0.24022737851068388,0.331353252857317,0.4218852266163221
211,0.050611657471815986,0.14721451628228593,0.2407220906258116,0.33196875736949916,0.4226214671309948
212,0.050851523147037864,0.147578571259233,0.24121488981125497,0.33258292406676165,0.4233541139368363
213,0.05109138882225974,0.14794099467625238,0.24170690383312085,0.3331960296010677,0.4240860081010799
214,0.05133125449748162,0.14830331655631235,0.2421978349283645,0.33380674714946074,0.4248153285737051
215,0.051571120172703495,0.1486636672201763,0.24268824150904403,0.3344169885058716,0.4255435902550752
216,0.05181098584792537,0.1490235937865486,0.24317802697810778,0.3350256275694797,0.4262715012644292
217,0.05205085152314725,0.14938290152570965,0.24366541468065905,0.3356285934407281,0.42699940529433844
218,0.05229071719836913,0.14974160327776453,0.2441508849883073,0.3362311550608832,0.42772680496640875
219,0.052530582873591004,0.150100008644797,0.2446332489248109,0.3368323758732235,0.42845130127028774
220,0.05277044854881288,0.15045822136741618,0.2451092724366908,0.33743350374886655,0.42917498006685056
221,0.05301031422403476,0.15081575136344064,0.24558512340767466,0.33803244650861136,0.4298970482823116
222,0.053250179899256636,0.15117297320750372,0.2460596951193419,0.33862798627678015,0.43061651139434404
223,0.05349004557447851,0.15152927778456737,0.24653283376861665,0.3392225117464273,0.43133546789069255
224,0.05372991124970039,0.15188419576880122,0.24700109740185586,0.33981443833154484,0.4320527388210223
225,0.05396977692492227,0.15223882178435585,0.24746934519698732,0.3404063258403902,0.43276772964898136
226,0.054209642600144145,0.15259292001102132,0.24793669908365915,0.34099577378137863,0.4334818755280954
227,0.05444950827536602,0.1529458569919722,0.24840232098251155,0.3415813064794063,0.43419268495858043
228,0.0546893739505879,0.15329846629015248,0.2488653069612446,0.34216456548090873,0.43490075881613527
229,0.05492923962580978,0.15364928532986746,0.24932772249326915,0.34274644211359556,0.4356058777494638
230,0.055169105301031654,0.1539996236264578,0.24978797439702852,0.3433276928461343,0.43630844926213874
231,0.05540897097625353,0.1543493652066965,0.25024682916960383,0.3439083094892265,0.4370104994519518
232,0.05564883665147541,0.15469901857246207,0.250705592614085,0.34448845261194294,0.4377121792174775
233,0.055888702326697286,0.15504754946996918,0.2511637937002346,0.34506834098250067,0.4384089148458309
234,0.05612856800191916,0.15539591789402893,0.2516184210923906,0.34564698303639546,0.43910458867375496
235,0.05636843367714104,0.15574396726659023,0.25207290147881933,0.3462218854486119,0.4398001726850706
236,0.05660829935236292,0.15609119190518095,0.25252680374683156,0.34679106883942573,0.4404936227585517
237,0.056848165027584795,0.15643834407910656,0.25298029075645684,0.3473599400665122,0.44118613989604344
238,0.05708803070280667,0.1567842975268559,0.2534334066515615,0.34792780656385774,0.441876408062642
239,0.05732789637802855,0.1571299898716705,0.2538859198105466,0.34849527512967093,0.44256666229129293
240,0.057567762053250426,0.15747521833875344,0.25433809562833065,0.3490554120692866,0.4432462260136644
241,0.057807627728472304,0.1578200594896934,0.2547878981192602,0.34961241324831555,0.4439233523490457
242,0.05804749340369418,0.15816447789143073,0.25523705131908087,0.3501686259759047,0.44459988238754083
243,0.05828735907891606,0.15850879911843388,0.2556854718749331,0.35072398917975506,0.4452747197738802
244,0.058527224754137935,0.15885271851970917,0.25613318141521635,0.3512766633447918,0.44594869637321605
245,0.05876709042935981,0.15919629139041983,0.25658046869061596,0.351826355332604,0.4466187671050823
246,0.05900695610458169,0.15953969732205875,0.25702590107791684,0.35237449489940287,0.44728519262474786
247,0.05924682177980357,0.15988211408200836,0.2574697836408364,0.35292226888568234,0.447951540600113
248,0.059486687455025444,0.16022410791344488,0.25791002167955096,0.35346987397639934,0.4486171968453726
249,0.05972655313024732,0.16056525893970117,0.2583489774939715,0.35401459589346307,0.4492808984108469
250,0.0599664188054692,0.16090623710338897,0.2587845357919233,0.3545574636566243,0.44994148653239446
251,0.060206284480691076,0.1612469010269119,0.2592197985503462,0.3550983652533567,0.45060187722065204
252,0.06044615015591295,0.1615858796342676,0.25965504522904553,0.3556321397720119,0.45126178929597255
253,0.06068601583113483,0.1619246214197763,0.2600894329974827,0.3561657929707732,0.4519203294294322
254,0.06092588150635671,0.16226320147456502,0.2605237412431969,0.35669874089028786,0.4525787232527952
255,0.061165747181578585,0.1626012770921698,0.260954361278726,0.35723107302712187,0.4532364592169666
256,0.06140561285680046,0.16293927195489138,0.261383473691578,0.35776025161265224,0.4538885584999009
257,0.06164547853202234,0.16327553835176797,0.2618112479048567,0.35828789161626357,0.4545402670206253
258,0.06188534420724422,0.16360854732171332,0.2622388243646122,0.35881464115880213,0.4551884923054919
259,0.062125209882466094,0.16394110073754722,0.262666240172401,0.35934027146246117,0.45583589655626017
260,0.06236507555768797,0.1642731535138114,0.26309253215344014,0.3598654035418676,0.4564817161936509
261,0.06260494123290984,0.16460413384297864,0.26351878323192957,0.3603898433685689,0.45712665250115603
262,0.06284480690813171,0.16493477824392735,0.26394404500184565,0.36091353735387205,0.4577689194802914
263,0.06308467258335358,0.16526450482347668,0.2643681690266411,0.36143393670593105,0.4584067052558834
264,0.06332453825857545,0.16559407022980624,0.26479125966084704,0.36195391103216046,0.45904289845455853
265,0.06356440393379732,0.1659231024398534,0.2652129218182037,0.36247233291707254,0.4596770935140901
266,0.06380426960901919,0.16625191768830497,0.26563438540528833,0.36299068739355245,0.46030677841450224
267,0.06404413528424106,0.16658068187098427,0.26605571136468087,0.3635068023711603,0.46093063913169097
268,0.06428400095946293,0.16690897328554638,0.26647685657173464,0.36402217233172873,0.4615540626002499
269,0.0645238666346848,0.16723582266329093,0.26689728636446985,0.3645366049930752,0.462175826165543
270,0.06476373230990667,0.1675617092715272,0.267313512365793,0.3650471042559204,0.4627931803873651
271,0.06500359798512854,0.16788759009317564,0.2677287360909991,0.36555715352934814,0.46340470436518505
272,0.06524346366035041,0.16821340138485907,0.2681436367257673,0.3660665791943519,0.4640146614444286
273,0.06548332933557229,0.16853919682593263,0.26855570657236755,0.3665749540491281,0.46462014987581157
274,0.06572319501079416,0.16886371619459384,0.26896719911918715,0.3670824027423495,0.46522363789776056
275,0.06596306068601603,0.16918792917986275,0.2693785298696845,0.3675891368628692,0.4658226784150195
276,0.0662029263612379,0.16951069639732116,0.2697891114370829,0.36809587039022973,0.46642159732138166
277,0.06644279203645977,0.16983312537126824,0.2701991983682003,0.3686022707806471,0.46702004482925263
278,0.06668265771168164,0.17015553537479183,0.2706092519958455,0.3691067017247185,0.4676167557008119
279,0.0669225233869035,0.17047783442153353,0.27101919300394545,0.36960595649321293,0.4682131203747042
280,0.06716238906212538,0.17079959635332684,0.2714282281988812,0.37010216070396673,0.4688054980802655
281,0.06740225473734725,0.1711206311177258,0.2718372390378194,0.3705975753064148,0.4693908680824093
282,0.06764212041256912,0.17144151296276386,0.27224491786121496,0.3710929729182564,0.4699744668877538
283,0.06788198608779099,0.1717623717190063,0.27265149176570613,0.3715865958050499,0.4705567546755997
284,0.06812185176301286,0.17208264769387213,0.2730577816191456,0.37207914205529363,0.4711382134257192
285,0.06836171743823473,0.1724028256776119,0.2734620390759469,0.37257085729942163,0.4717185246344736
286,0.0686015831134566,0.17272299606857713,0.2738633893908188,0.3730622337224058,0.4722949840753184
287,0.06884144878867847,0.17304219782739544,0.27426347785559363,0.3735526594872419,0.4728702786065626
288,0.06908131446390034,0.17336097145169677,0.2746614417249158,0.3740427757470141,0.4734454565958597
289,0.06932118013912221,0.17367915208610496,0.27505892553632666,0.374532484730254,0.4740201164089638
290,0.06956104581434408,0.17399714806432448,0.27545636358382375,0.3750184573807504,0.47459225688540996
291,0.06980091148956595,0.17431472863541264,0.2758529620347269,0.3755039485806631,0.4751616985807531
292,0.07004077716478782,0.17463178021906128,0.27624916606416056,0.37598906380585895,0.475730284130506
293,0.07028064284000969,0.1749486490097444,0.2766446248455496,0.3764741397273223,0.47629838563667304
294,0.07052050851523156,0.17526470521857324,0.277039426359859,0.3769586517550343,0.47686641060425056
295,0.07076037419045343,0.1755806494144763,0.27743298006758055,0.3774420501044832,0.47743377885392146
296,0.0710002398656753,0.17589623480182728,0.27782611454728173,0.37792531740220364,0.47799922387275545
297,0.07124010554089717,0.17621154542141515,0.27821850890958655,0.37840666587819094,0.4785626356494032
298,0.07147997121611904,0.17652681064791081,0.2786103464734932,0.37888464490311824,0.4791255070376199
299,0.07171983689134091,0.17684180523806117,0.2790018790868609,0.37936157429522555,0.4796855578601235
300,0.07195970256656278,0.1771566762553752,0.2793929471612572,0.3798379558261245,0.4802441807615183
301,0.07219956824178465,0.17747128698567619,0.2797838502353548,0.380314255244371,0.4808013117241161
302,0.07243943391700652,0.17778581005365723,0.2801739662292373,0.38078943671019144,0.4813579629879105
303,0.0726792995922284,0.17810025940528612,0.28056346479907257,0.3812623688975805,0.48191429831609217
304,0.07291916526745026,0.17841392784690585,0.28095267757942627,0.3817342864950526,0.4824705127645605
305,0.07315903094267213,0.17872672030790643,0.2813403476385435,0.38220548278551764,0.4830266407000556
306,0.073398896617894,0.17903853719144913,0.2817266597448946,0.38267597468737896,0.48358015111315833
307,0.07363876229311588,0.1793502886409985,0.282112316614617,0.38314273944313576,0.48413082639724037
308,0.07387862796833775,0.17966141137721844,0.2824974318734269,0.38360861606769775,0.48468115312596566
309,0.07411849364355962,0.1799714227981192,0.28288141495403873,0.38407422636939836,0.4852313159820838
310,0.07435835931878149,0.18028125660541428,0.2832653136319338,0.38453899612825926,0.4857804808685477
311,0.07459822499400336,0.18059030289568687,0.2836482385561231,0.38500319502344427,0.486327470316727
312,0.07483809066922523,0.18089917236590364,0.28403085740964584,0.3854673094641312,0.48687353717293
313,0.0750779563444471,0.181207923090874,0.28441343370977995,0.3859311483432033,0.4874186769231803
314,0.07531782201966897,0.1815158482682852,0.28479599676874284,0.38639455190424826,0.4879635243722961
315,0.07555768769489084,0.18182279223388917,0.2851781293675045,0.3868577600220842,0.4885056177579363
316,0.07579755337011271,0.18212946840300676,0.2855589944825348,0.3873208827966459,0.4890464707745161
317,0.07603741904533458,0.1824358231700814,0.28593979528372365,0.3877837719751835,0.489587032994953
318,0.07627728472055645,0.18274201118705052,0.2863198611477549,0.38824501100365183,0.4901243951262134
319,0.07651715039577832,0.1830479424000429,0.28669972584843945,0.3887037850511346,0.49066110022923215
320,0.07675701607100019,0.18335368938896304,0.2870782787217318,0.3891623851045809,0.491195493747004
321,0.07699688174622206,0.1836592918608825,0.2874564520820321,0.3896189993542453,0.4917289481048536
322,0.07723674742144393,0.18396487723228835,0.28783411815586585,0.3900751661033683,0.4922615755414543
323,0.0774766130966658,0.18427018804290005,0.2882108736845642,0.3905311235557187,0.4927929038552818
324,0.07771647877188767,0.18457539004137505,0.2885872158255792,0.39098663134303374,0.4933237270797905
325,0.07795634444710954,0.1848805149783142,0.28896279695529054,0.3914419195722674,0.4938545225236433
326,0.07819621012233141,0.18518536178817585,0.28933777687332846,0.39189646111998644,0.4943838182797376
327,0.07843607579755328,0.1854900142978064,0.28971274415239356,0.3923473764636553,0.4949129244728765
328,0.07867594147277515,0.1857943617588736,0.29008722537973963,0.3927976870195756,0.4954412690978171
329,0.07891580714799702,0.18609868914580838,0.290460658224943,0.3932457582466351,0.4959685983902407
330,0.07915567282321889,0.18640272142274042,0.2908339236563953,0.3936936804065803,0.49649480273133656
331,0.07939553849844076,0.18670614130592703,0.2912056675120661,0.3941402764574865,0.49702090400746785
332,0.07963540417366263,0.18700948593432776,0.29157689875550213,0.39458549456434844,0.4975453397259149
333,0.0798752698488845,0.18731215002755047,0.29194793264825586,0.39503061366793285,0.49806947468351953
334,0.08011513552410637,0.18761340211238572,0.2923183051973222,0.39547481279516755,0.498592073913409
335,0.08035500119932824,0.1879141127786529,0.29268836274159415,0.39591833097075485,0.49911256214730637
336,0.08059486687455011,0.18821384014008244,0.293058345600535,0.39636183046752543,0.49963272281380927
337,0.08083473254977198,0.18851330772140748,0.2934273975716409,0.39680483349902584,0.500152266784046
338,0.08107459822499385,0.1888124482564398,0.29379356854215977,0.3972468234230664,0.500668496446464
339,0.08131446390021572,0.18911140190145745,0.29415943064186845,0.39768863848425107,0.5011845031099269
340,0.0815543295754376,0.1894103064544096,0.29452528809665135,0.3981298543081647,0.5017001334117535
341,0.08179419525065947,0.1897089503568029,0.29489024186723556,0.3985706982526796,0.502214718456843
342,0.08203406092588134,0.19000742834174664,0.2952535327904024,0.3990114235364027,0.5027243632623059
343,0.0822739266011032,0.19030579957748447,0.2956165140603798,0.3994520518026285,0.5032311416943469
344,0.08251379227632508,0.19060359368279411,0.29597857377225467,0.3998909318972296,0.5037373723233902
345,0.08275365795154695,0.19090087946461914,0.29634011441767366,0.4003297286738591,0.5042434291889937
346,0.08299352362676882,0.1911980355629019,0.29670137615112363,0.4007681586614215,0.5047486405439621
347,0.08323338930199069,0.19149478777878984,0.2970617226277224,0.40120597666481445,0.5052536199440368
348,0.08347325497721256,0.19179149009149513,0.29742140524515015,0.40164374980812634,0.5057559231708677
349,0.08371312065243443,0.19208813617350884,0.2977808241051033,0.4020814081997043,0.5062574733743687
350,0.0839529863276563,0.19238468915429646,0.29813990013288494,0.4025185249650948,0.5067554635487083
351,0.08419285200287817,0.1926812320954113,0.29849888160277777,0.40295506442184825,0.5072530690456124
352,0.08443271767810004,0.19297713378923168,0.29885744195037584,0.40339088387391514,0.507750260046099
353,0.08467258335332191,0.19327301648397674,0.29921582850151,0.4038254139954695,0.5082469152252067
354,0.08491244902854378,0.19356864900746207,0.29957416562688344,0.40425832559708424,0.5087434352436059
355,0.08515231470376565,0.19386426535206142,0.2999321414137839,0.4046894158536385,0.5092384316399986
356,0.08539218037898752,0.19415978789888552,0.30029010868331313,0.4051189880426562,0.5097319745172262
357,0.08563204605420939,0.19445503672777675,0.3006478997695945,0.4055448554313751,0.5102244291876391
358,0.08587191172943126,0.19475016468083745,0.3010040530647048,0.4059694273867655,0.5107158976181966
359,0.08611177740465313,0.19504471029730486,0.3013596810352127,0.4063933657698196,0.5112070855949673
360,0.086351643079875,0.19533901844729387,0.3017149802748337,0.4068171347093412,0.5116973678171489
361,0.08659150875509687,0.19563253023548433,0.30207024569756397,0.40723875276605725,0.5121873201742492
362,0.08683137443031874,0.19592600828738252,0.30242509060345596,0.4076602976605695,0.5126739669193707
363,0.08707124010554061,0.19621942035721404,0.3027793438596801,0.40807888568150913,0.5131605930293268
364,0.08731110578076248,0.19651205648031225,0.3031332522308285,0.40849584936220634,0.5136458504433001
365,0.08755097145598435,0.19680462709696273,0.3034865184794072,0.40891220810068213,0.5141310537861739
366,0.08779083713120622,0.19709701614072198,0.30383969963636454,0.40932664915819117,0.5146149715267724
367,0.0880307028064281,0.19738852424742334,0.30419257609614236,0.4097383189574244,0.5150984549783868
368,0.08827056848164996,0.19767987487321964,0.3045442665658712,0.4101492111184334,0.5155793135309473
369,0.08851043415687183,0.19797120459675968,0.30489582866560516,0.4105594790248207,0.5160585984008899
370,0.0887502998320937,0.19826236391347649,0.3052457607438087,0.41096906942409805,0.5165364535548977
371,0.08899016550731557,0.19855289857550515,0.3055953048491467,0.4113773679751985,0.5170134549106292
372,0.08923003118253744,0.19884319698658462,0.3059443593480175,0.41178510254200695,0.517489417830132
373,0.08946989685775932,0.19913347403732212,0.30629176736733926,0.41219011574095205,0.5179644244771132
374,0.08970976253298119,0.19942355580949558,0.3066387622436821,0.41259314900985405,0.5184393642603421
375,0.08994962820820306,0.1997136192987586,0.30698567230583634,0.41299502664137977,0.5189140844791177
376,0.09018949388342493,0.20000355970731934,0.3073309971872942,0.4133967155409739,0.519387267945506
377,0.0904293595586468,0.20029297662301368,0.307675609244683,0.4137966958989758,0.5198603368451986
378,0.09066922523386867,0.2005819099341966,0.30802010877363734,0.41419586475105685,0.520331834353494
379,0.09090909090909054,0.200870751514292,0.3083639298755046,0.414594775723404,0.5207995175685883
380,0.09114895658431241,0.20115935026344403,0.30870676031289346,0.4149932816217041,0.5212661927943248
381,0.09138882225953428,0.20144771300116263,0.30904871648742077,0.41539160213342163,0.5217325874590675
382,0.09162868793475615,0.20173603985144975,0.30939031806306333,0.41578986550148145,0.5221978471659886
383,0.09186855360997802,0.20202436541783475,0.30973174170859474,0.416186953024308,0.5226630218619601
384,0.09210841928519989,0.202312423274213,0.31007268188253084,0.4165835611650332,0.5231273150213007
385,0.09234828496042176,0.20260006461606445,0.3104123581911095,0.4169796344753819,0.5235901317097881
386,0.09258815063564363,0.20288727782114346,0.3107514628281722,0.41737562295430863,0.5240508805870819
387,0.0928280163108655,0.2031741291745494,0.3110886997892504,0.4177697613938501,0.5245103970513353
388,0.09306788198608737,0.20346079508377812,0.311424207154364,0.41816068690930897,0.5249690754167535
389,0.09330774766130924,0.20374699235052768,0.31175957941033844,0.41855154718936394,0.525425867450853
390,0.09354761333653111,0.2040330994570441,0.312094384975883,0.41894207174776804,0.5258820485235872
